unicode,char,ver,frequence
U+2488E,𤢎,3.1,4
U+24895,𤢕,3.1,9
U+2489C,𤢜,3.1,15
U+2489F,𤢟,3.1,12
U+248A3,𤢣,3.1,1
U+248A5,𤢥,3.1,1
U+248A6,𤢦,3.1,1
U+248B4,𤢴,3.1,47
U+248B8,𤢸,3.1,1
U+248C0,𤣀,3.1,1
U+248C3,𤣃,3.1,1
U+248CF,𤣏,3.1,1
U+248D3,𤣓,3.1,20
U+248EA,𤣪,3.1,3
U+248F1,𤣱,3.1,137
U+248F3,𤣳,3.1,1
U+24906,𤤆,3.1,1
U+24910,𤤐,3.1,1
U+24912,𤤒,3.1,1
U+24917,𤤗,3.1,19
U+24920,𤤠,3.1,8
U+2492D,𤤭,3.1,1
U+2492E,𤤮,3.1,4
U+2492F,𤤯,3.1,18
U+24934,𤤴,3.1,3
U+2493C,𤤼,3.1,6
U+2493D,𤤽,3.1,14
U+24940,𤥀,3.1,1
U+2494E,𤥎,3.1,68
U+24950,𤥐,3.1,1
U+24956,𤥖,3.1,25
U+2495A,𤥚,3.1,1
U+24962,𤥢,3.1,1
U+24968,𤥨,3.1,17
U+2496B,𤥫,3.1,2
U+2496D,𤥭,3.1,95
U+24974,𤥴,3.1,1
U+24976,𤥶,3.1,3
U+2497B,𤥻,3.1,22
U+2497C,𤥼,3.1,2
U+2497F,𤥿,3.1,7
U+24985,𤦅,3.1,3
U+24989,𤦉,3.1,5
U+2499B,𤦛,3.1,16
U+249A4,𤦤,3.1,2
U+249B2,𤦲,3.1,963
U+249B9,𤦹,3.1,8
U+249BA,𤦺,3.1,4
U+249D1,𤧑,3.1,19
U+249D5,𤧕,3.1,5
U+249DA,𤧚,3.1,31
U+249DB,𤧛,3.1,28
U+249DF,𤧟,3.1,2
U+249EB,𤧫,3.1,1
U+249F3,𤧳,3.1,2
U+24A04,𤨄,3.1,8
U+24A0A,𤨊,3.1,2
U+24A0F,𤨏,3.1,314
U+24A11,𤨑,3.1,5
U+24A14,𤨔,3.1,53
U+24A15,𤨕,3.1,1
U+24A1A,𤨚,3.1,1
U+24A27,𤨧,3.1,1
U+24A32,𤨲,3.1,4
U+24A34,𤨴,3.1,5
U+24A35,𤨵,3.1,5
U+24A3F,𤨿,3.1,1
U+24A44,𤩄,3.1,1
U+24A46,𤩆,3.1,6
U+24A52,𤩒,3.1,2
U+24A54,𤩔,3.1,4
U+24A71,𤩱,3.1,2
U+24A76,𤩶,3.1,154
U+24A7F,𤩿,3.1,1
U+24A80,𤪀,3.1,2
U+24A8C,𤪌,3.1,3
U+24A91,𤪑,3.1,1
U+24A99,𤪙,3.1,16
U+24A9F,𤪟,3.1,3
U+24AA4,𤪤,3.1,2
U+24AAD,𤪭,3.1,1
U+24AB3,𤪳,3.1,3
U+24ABD,𤪽,3.1,1
U+24AC6,𤫆,3.1,1
U+24ACA,𤫊,3.1,16
U+24AD4,𤫔,3.1,1
U+24ADA,𤫚,3.1,4
U+24ADF,𤫟,3.1,1
U+24AE9,𤫩,3.1,44
U+24B1B,𤬛,3.1,6
U+24B1C,𤬜,3.1,4
U+24B2A,𤬪,3.1,172
U+24B33,𤬳,3.1,5
U+24B43,𤭃,3.1,6
U+24B54,𤭔,3.1,12
U+24B5B,𤭛,3.1,12
U+24B5E,𤭞,3.1,3
U+24B62,𤭢,3.1,3
U+24B81,𤮁,3.1,2
U+24B8A,𤮊,3.1,3
U+24B8B,𤮋,3.1,4
U+24B8F,𤮏,3.1,1
U+24B9A,𤮚,3.1,1
U+24BA7,𤮧,3.1,1
U+24BB2,𤮲,3.1,4
U+24BB4,𤮴,3.1,2
U+24BD4,𤯔,3.1,12
U+24BDD,𤯝,3.1,42
U+24BDE,𤯞,3.1,7
U+24C07,𤰇,3.1,3
U+24C1B,𤰛,3.1,2
U+24C1D,𤰝,3.1,3
U+24C1E,𤰞,3.1,134
U+24C2A,𤰪,3.1,20
U+24C44,𤱄,3.1,1
U+24C48,𤱈,3.1,3
U+24C4A,𤱊,3.1,6
U+24C54,𤱔,3.1,8
U+24C55,𤱕,3.1,4
U+24C6A,𤱪,3.1,3
U+24C75,𤱵,3.1,1
U+24C76,𤱶,3.1,14
U+24C8D,𤲍,3.1,1
U+24CA2,𤲢,3.1,11
U+24CAC,𤲬,3.1,4
U+24CB5,𤲵,3.1,3
U+24CB6,𤲶,3.1,20
U+24CD6,𤳖,3.1,81
U+24CE6,𤳦,3.1,6
U+24CF3,𤳳,3.1,2
U+24D01,𤴁,3.1,1
U+24D13,𤴓,3.1,8
U+24D1F,𤴟,3.1,2
U+24D28,𤴨,3.1,59
U+24D2F,𤴯,3.1,3
U+24D32,𤴲,3.1,37
U+24D3B,𤴻,3.1,1
U+24D3D,𤴽,3.1,15
U+24D3E,𤴾,3.1,5
U+24D41,𤵁,3.1,4
U+24D42,𤵂,3.1,1
U+24D47,𤵇,3.1,17
U+24D4A,𤵊,3.1,2
U+24D4C,𤵌,3.1,1
U+24D58,𤵘,3.1,3
U+24D59,𤵙,3.1,5
U+24D5C,𤵜,3.1,74
U+24D6D,𤵭,3.1,3
U+24D72,𤵲,3.1,2
U+24D78,𤵸,3.1,3
U+24D7F,𤵿,3.1,3
U+24D80,𤶀,3.1,1
U+24D8F,𤶏,3.1,2
U+24D91,𤶑,3.1,3
U+24D98,𤶘,3.1,2
U+24D9E,𤶞,3.1,4
U+24DAC,𤶬,3.1,18
U+24DB3,𤶳,3.1,1
U+24DC2,𤷂,3.1,4
U+24DC4,𤷄,3.1,43
U+24DC9,𤷉,3.1,7
U+24DD3,𤷓,3.1,1
U+24DDA,𤷚,3.1,4
U+24DDC,𤷜,3.1,14
U+24DE1,𤷡,3.1,6
U+24DE7,𤷧,3.1,3
U+24E03,𤸃,3.1,44
U+24E04,𤸄,3.1,1
U+24E07,𤸇,3.1,47
U+24E0C,𤸌,3.1,15
U+24E0E,𤸎,3.1,7
U+24E11,𤸑,3.1,3
U+24E12,𤸒,3.1,3
U+24E19,𤸙,3.1,1
U+24E2A,𤸪,3.1,4
U+24E2B,𤸫,3.1,1
U+24E2C,𤸬,3.1,15
U+24E31,𤸱,3.1,35
U+24E33,𤸳,3.1,10
U+24E36,𤸶,3.1,4
U+24E37,𤸷,3.1,8
U+24E3A,𤸺,3.1,3
U+24E4D,𤹍,3.1,1
U+24E5D,𤹝,3.1,5
U+24E60,𤹠,3.1,17
U+24E61,𤹡,3.1,2
U+24E67,𤹧,3.1,3
U+24E6A,𤹪,3.1,25
U+24E77,𤹷,3.1,3
U+24E7B,𤹻,3.1,3
U+24E7F,𤹿,3.1,3
U+24E84,𤺄,3.1,14
U+24E8A,𤺊,3.1,79
U+24E8B,𤺋,3.1,4
U+24E8C,𤺌,3.1,6
U+24E8D,𤺍,3.1,7
U+24E91,𤺑,3.1,3
U+24E92,𤺒,3.1,5
U+24E93,𤺓,3.1,3
U+24E98,𤺘,3.1,4
U+24E99,𤺙,3.1,56
U+24E9B,𤺛,3.1,9
U+24EA5,𤺥,3.1,1
U+24EA6,𤺦,3.1,4
U+24EA8,𤺨,3.1,20
U+24EAB,𤺫,3.1,2
U+24EC0,𤻀,3.1,43
U+24EC2,𤻂,3.1,3
U+24ED5,𤻕,3.1,6
U+24ED8,𤻘,3.1,14
U+24EDB,𤻛,3.1,4
U+24EDD,𤻝,3.1,21
U+24EDE,𤻞,3.1,2
U+24EE4,𤻤,3.1,1
U+24EE7,𤻧,3.1,29
U+24EF2,𤻲,3.1,22
U+24EF4,𤻴,3.1,2
U+24EF7,𤻷,3.1,30
U+24EFC,𤻼,3.1,7
U+24F03,𤼃,3.1,2
U+24F0A,𤼊,3.1,1
U+24F19,𤼙,3.1,10
U+24F1D,𤼝,3.1,1
U+24F20,𤼠,3.1,1
U+24F23,𤼣,3.1,130
U+24F2D,𤼭,3.1,24
U+24F32,𤼲,3.1,150
U+24F35,𤼵,3.1,3321
U+24F4C,𤽌,3.1,1
U+24F50,𤽐,3.1,3
U+24F64,𤽤,3.1,2
U+24F81,𤾁,3.1,2
U+24F82,𤾂,3.1,9
U+24F83,𤾃,3.1,1
U+24F96,𤾖,3.1,1
U+24F97,𤾗,3.1,9
U+24F9B,𤾛,3.1,1
U+24FA1,𤾡,3.1,1
U+24FA2,𤾢,3.1,2
U+24FA3,𤾣,3.1,13
U+24FE1,𤿡,3.1,8
U+24FE7,𤿧,3.1,2
U+24FEB,𤿫,3.1,5
U+24FFA,𤿺,3.1,55
U+24FFD,𤿽,3.1,2
U+24FFF,𤿿,3.1,2
U+2500A,𥀊,3.1,3
U+25014,𥀔,3.1,1
U+2501D,𥀝,3.1,8
U+25030,𥀰,3.1,2
U+25036,𥀶,3.1,1
U+25037,𥀷,3.1,18
U+25039,𥀹,3.1,10
U+25043,𥁃,3.1,1
U+25044,𥁄,3.1,48
U+2504A,𥁊,3.1,58
U+25051,𥁑,3.1,16
U+25053,𥁓,3.1,7
U+2505E,𥁞,3.1,1415
U+25060,𥁠,3.1,23
U+25081,𥂁,3.1,47
U+25095,𥂕,3.1,18
U+25096,𥂖,3.1,19
U+250AE,𥂮,3.1,2
U+250F3,𥃳,3.1,11
U+250F8,𥃸,3.1,1
U+250FA,𥃺,3.1,1
U+250FE,𥃾,3.1,3
U+25109,𥄉,3.1,1
U+2510E,𥄎,3.1,8
U+2510F,𥄏,3.1,24
U+25111,𥄑,3.1,5
U+25116,𥄖,3.1,3
U+25117,𥄗,3.1,2
U+2511D,𥄝,3.1,1
U+25123,𥄣,3.1,3
U+25144,𥅄,3.1,20
U+25146,𥅆,3.1,4
U+25153,𥅓,3.1,5
U+25157,𥅗,3.1,1
U+25158,𥅘,3.1,7
U+2515F,𥅟,3.1,5
U+25166,𥅦,3.1,3
U+25172,𥅲,3.1,2
U+2517B,𥅻,3.1,2
U+25184,𥆄,3.1,4
U+2518B,𥆋,3.1,2
U+2518C,𥆌,3.1,9
U+25190,𥆐,3.1,12
U+25194,𥆔,3.1,14
U+25196,𥆖,3.1,1
U+2519C,𥆜,3.1,3
U+251A8,𥆨,3.1,37
U+251AE,𥆮,3.1,3
U+251B3,𥆳,3.1,11
U+251C0,𥇀,3.1,7
U+251CB,𥇋,3.1,8
U+251CC,𥇌,3.1,4
U+251CD,𥇍,3.1,2
U+251D2,𥇒,3.1,147
U+251D4,𥇔,3.1,8
U+251E1,𥇡,3.1,1
U+251ED,𥇭,3.1,6
U+25203,𥈃,3.1,4
U+25205,𥈅,3.1,31
U+25206,𥈆,3.1,5
U+25207,𥈇,3.1,2
U+25208,𥈈,3.1,3
U+2520B,𥈋,3.1,1
U+2520C,𥈌,3.1,1
U+25210,𥈐,3.1,21
U+25211,𥈑,3.1,14
U+25212,𥈒,3.1,3
U+2521F,𥈟,3.1,3
U+25220,𥈠,3.1,8
U+25224,𥈤,3.1,34
U+2522D,𥈭,3.1,10
U+25235,𥈵,3.1,2
U+2523E,𥈾,3.1,5
U+2524C,𥉌,3.1,53
U+25250,𥉐,3.1,1
U+25251,𥉑,3.1,3
U+25255,𥉕,3.1,14
U+25276,𥉶,3.1,4
U+25277,𥉷,3.1,1
U+25279,𥉹,3.1,1
U+25280,𥊀,3.1,1
U+25284,𥊄,3.1,12
U+25285,𥊅,3.1,3
U+25287,𥊇,3.1,1
U+2528D,𥊍,3.1,1
U+25291,𥊑,3.1,7
U+25293,𥊓,3.1,1
U+2529A,𥊚,3.1,7
U+252B3,𥊳,3.1,6
U+252BC,𥊼,3.1,8
U+252C3,𥋃,3.1,4
U+252C6,𥋆,3.1,6
U+252C7,𥋇,3.1,4
U+252CB,𥋋,3.1,6
U+252D9,𥋙,3.1,22
U+252DB,𥋛,3.1,2
U+252FE,𥋾,3.1,24
U+25301,𥌁,3.1,5
U+25303,𥌃,3.1,12
U+25306,𥌆,3.1,2
U+2530A,𥌊,3.1,10
U+2530B,𥌋,3.1,34
U+2530E,𥌎,3.1,63
U+25312,𥌒,3.1,76
U+25313,𥌓,3.1,28
U+2531B,𥌛,3.1,1
U+2532E,𥌮,3.1,1
U+25333,𥌳,3.1,1
U+2533A,𥌺,3.1,1
U+2533D,𥌽,3.1,10
U+25349,𥍉,3.1,20
U+2535F,𥍟,3.1,1
U+2536B,𥍫,3.1,3
U+2537D,𥍽,3.1,7
U+2537F,𥍿,3.1,15
U+25380,𥎀,3.1,33
U+25384,𥎄,3.1,2
U+25386,𥎆,3.1,3
U+2539E,𥎞,3.1,196
U+253A4,𥎤,3.1,4
U+253AA,𥎪,3.1,2
U+253E7,𥏧,3.1,3
U+253EB,𥏫,3.1,1
U+253ED,𥏭,3.1,2
U+253F3,𥏳,3.1,5
U+253F9,𥏹,3.1,1
U+2540A,𥐊,3.1,2
U+2541E,𥐞,3.1,5
U+25422,𥐢,3.1,4
U+2542B,𥐫,3.1,3
U+25447,𥑇,3.1,1
U+25450,𥑐,3.1,77
U+25464,𥑤,3.1,1
U+25472,𥑲,3.1,1
U+25475,𥑵,3.1,2
U+25490,𥒐,3.1,6
U+254AD,𥒭,3.1,1
U+254C2,𥓂,3.1,2
U+254C6,𥓆,3.1,1
U+254CA,𥓊,3.1,3
U+254D3,𥓓,3.1,4
U+254D7,𥓗,3.1,4
U+254F2,𥓲,3.1,1
U+25500,𥔀,3.1,1
U+2550D,𥔍,3.1,1
U+2550E,𥔎,3.1,3
U+25510,𥔐,3.1,15
U+25521,𥔡,3.1,1
U+25527,𥔧,3.1,2
U+2554C,𥕌,3.1,1
U+2554F,𥕏,3.1,2
U+2555E,𥕞,3.1,1
U+25562,𥕢,3.1,1
U+25564,𥕤,3.1,24
U+25565,𥕥,3.1,2
U+25570,𥕰,3.1,3
U+25574,𥕴,3.1,1
U+25576,𥕶,3.1,3
U+2557A,𥕺,3.1,8
U+2558B,𥖋,3.1,1
U+2559A,𥖚,3.1,1
U+2559C,𥖜,3.1,4
U+255A3,𥖣,3.1,9
U+255A8,𥖨,3.1,3
U+255AA,𥖪,3.1,1
U+255B5,𥖵,3.1,2
U+255BD,𥖽,3.1,6
U+255C2,𥗂,3.1,2
U+255C7,𥗇,3.1,10
U+255CB,𥗋,3.1,28
U+255D2,𥗒,3.1,6
U+255D4,𥗔,3.1,3
U+255DD,𥗝,3.1,2
U+255E4,𥗤,3.1,6
U+255EB,𥗫,3.1,17
U+255EC,𥗬,3.1,5
U+255FC,𥗼,3.1,1
U+25607,𥘇,3.1,7
U+2560D,𥘍,3.1,1
U+25621,𥘡,3.1,6
U+25622,𥘢,3.1,3
U+25623,𥘣,3.1,3
U+25628,𥘨,3.1,5
U+2563E,𥘾,3.1,6
U+2563F,𥘿,3.1,114
U+25642,𥙂,3.1,2
U+25646,𥙆,3.1,22
U+25663,𥙣,3.1,2
U+25677,𥙷,3.1,5
U+2567F,𥙿,3.1,16
U+25683,𥚃,3.1,3
U+2569A,𥚚,3.1,14
U+2569B,𥚛,3.1,3
U+2569F,𥚟,3.1,1
U+256A2,𥚢,3.1,10
U+256D1,𥛑,3.1,4
U+256E5,𥛥,3.1,1
U+256EC,𥛬,3.1,13
U+25712,𥜒,3.1,28
U+25743,𥝃,3.1,1
U+25746,𥝆,3.1,1
U+25748,𥝈,3.1,4
U+2574F,𥝏,3.1,2
U+25753,𥝓,3.1,1
U+25756,𥝖,3.1,13
U+2575D,𥝝,3.1,1
U+2575E,𥝞,3.1,3
U+2575F,𥝟,3.1,17
U+25760,𥝠,3.1,148
U+25762,𥝢,3.1,8
U+25763,𥝣,3.1,9
U+25767,𥝧,3.1,7
U+25769,𥝩,3.1,3
U+25770,𥝰,3.1,16
U+25773,𥝳,3.1,1
U+25775,𥝵,3.1,1
U+25776,𥝶,3.1,10
U+25777,𥝷,3.1,97
U+25780,𥞀,3.1,1
U+2578A,𥞊,3.1,31
U+2578B,𥞋,3.1,5
U+25791,𥞑,3.1,21
U+257A7,𥞧,3.1,3
U+257A8,𥞨,3.1,8
U+257A9,𥞩,3.1,56
U+257AA,𥞪,3.1,1
U+257AB,𥞫,3.1,22
U+257C4,𥟄,3.1,2
U+257C7,𥟇,3.1,1
U+257D6,𥟖,3.1,51
U+257E1,𥟡,3.1,5
U+257E6,𥟦,3.1,93
U+257E7,𥟧,3.1,3
U+257F1,𥟱,3.1,2
U+257F5,𥟵,3.1,4
U+25802,𥠂,3.1,1
U+25804,𥠄,3.1,1
U+25806,𥠆,3.1,18
U+2580A,𥠊,3.1,8
U+25816,𥠖,3.1,823
U+25827,𥠧,3.1,11
U+25839,𥠹,3.1,2
U+2583E,𥠾,3.1,11
U+25848,𥡈,3.1,3
U+2585B,𥡛,3.1,1
U+25865,𥡥,3.1,1
U+25874,𥡴,3.1,21
U+25877,𥡷,3.1,1
U+25878,𥡸,3.1,1
U+25881,𥢁,3.1,1
U+25892,𥢒,3.1,5
U+258A0,𥢠,3.1,3
U+258A2,𥢢,3.1,2
U+258B5,𥢵,3.1,1
U+258B6,𥢶,3.1,143
U+258BC,𥢼,3.1,1
U+258C1,𥣁,3.1,1
U+258D4,𥣔,3.1,8
U+258D8,𥣘,3.1,3
U+258E7,𥣧,3.1,1
U+258EA,𥣪,3.1,9
U+258EF,𥣯,3.1,8
U+258F0,𥣰,3.1,3
U+25917,𥤗,3.1,4
U+25926,𥤦,3.1,7
U+25927,𥤧,3.1,2
U+2592E,𥤮,3.1,36
U+25931,𥤱,3.1,20
U+25932,𥤲,3.1,1
U+25934,𥤴,3.1,4
U+25946,𥥆,3.1,85
U+2594C,𥥌,3.1,21
U+2594D,𥥍,3.1,10
U+25952,𥥒,3.1,6
U+25956,𥥖,3.1,1
U+25957,𥥗,3.1,4
U+25959,𥥙,3.1,1
U+2595B,𥥛,3.1,94
U+2595D,𥥝,3.1,1
U+2595F,𥥟,3.1,1
U+25964,𥥤,3.1,9
U+25967,𥥧,3.1,12
U+25969,𥥩,3.1,4
U+25972,𥥲,3.1,1
U+25976,𥥶,3.1,1
U+2597B,𥥻,3.1,3
U+2597D,𥥽,3.1,7
U+25980,𥦀,3.1,5
U+25983,𥦃,3.1,6
U+25986,𥦆,3.1,1
U+2598E,𥦎,3.1,1
U+25991,𥦑,3.1,4
U+25993,𥦓,3.1,1
U+25995,𥦕,3.1,3
U+25996,𥦖,3.1,4
U+25997,𥦗,3.1,35
U+25999,𥦙,3.1,10
U+259A0,𥦠,3.1,6
U+259A1,𥦡,3.1,3
U+259A8,𥦨,3.1,1
U+259B1,𥦱,3.1,2
U+259B7,𥦷,3.1,2
U+259BD,𥦽,3.1,25
U+259C3,𥧃,3.1,1
U+259C4,𥧄,3.1,2
U+259CC,𥧌,3.1,358
U+259DD,𥧝,3.1,84
U+259E1,𥧡,3.1,2
U+259E6,𥧦,3.1,12
U+259E8,𥧨,3.1,3
U+259F2,𥧲,3.1,33
U+25A0A,𥨊,3.1,361
U+25A15,𥨕,3.1,6
U+25A16,𥨖,3.1,2
U+25A2F,𥨯,3.1,1
U+25A30,𥨰,3.1,2
U+25A31,𥨱,3.1,34
U+25A38,𥨸,3.1,33
U+25A4C,𥩌,3.1,2
U+25A5E,𥩞,3.1,1
U+25A5F,𥩟,3.1,2
U+25A73,𥩳,3.1,25
U+25A75,𥩵,3.1,13
U+25A7F,𥩿,3.1,3
U+25A81,𥪁,3.1,1
U+25A8A,𥪊,3.1,1
U+25AA1,𥪡,3.1,233
U+25AAB,𥪫,3.1,4
U+25AB0,𥪰,3.1,139
U+25AB4,𥪴,3.1,2
U+25AD4,𥫔,3.1,4
U+25ADD,𥫝,3.1,1
U+25AE1,𥫡,3.1,2
U+25AEB,𥫫,3.1,8
U+25AF1,𥫱,3.1,21
U+25AF3,𥫳,3.1,11
U+25AFC,𥫼,3.1,8
U+25B07,𥬇,3.1,139
U+25B0D,𥬍,3.1,1
U+25B11,𥬑,3.1,1
U+25B14,𥬔,3.1,3
U+25B15,𥬕,3.1,6
U+25B18,𥬘,3.1,7
U+25B19,𥬙,3.1,4
U+25B23,𥬣,3.1,1
U+25B25,𥬥,3.1,3
U+25B2D,𥬭,3.1,14
U+25B30,𥬰,3.1,16
U+25B32,𥬲,3.1,7
U+25B35,𥬵,3.1,6
U+25B37,𥬷,3.1,3
U+25B38,𥬸,3.1,6
U+25B39,𥬹,3.1,3
U+25B46,𥭆,3.1,2
U+25B5B,𥭛,3.1,2
U+25B61,𥭡,3.1,1
U+25B73,𥭳,3.1,5
U+25B74,𥭴,3.1,2
U+25B81,𥮁,3.1,1
U+25B85,𥮅,3.1,8
U+25B89,𥮉,3.1,2
U+25B95,𥮕,3.1,2
U+25BA8,𥮨,3.1,1
U+25BAC,𥮬,3.1,2
U+25BB5,𥮵,3.1,19
U+25BC0,𥯀,3.1,3
U+25BC3,𥯃,3.1,2
U+25BC4,𥯄,3.1,1
U+25BD3,𥯓,3.1,2
U+25BD5,𥯕,3.1,13
U+25BE3,𥯣,3.1,1
U+25BE4,𥯤,3.1,181
U+25BE6,𥯦,3.1,2
U+25BEA,𥯪,3.1,1
U+25BFD,𥯽,3.1,4
U+25C06,𥰆,3.1,3
U+25C14,𥰔,3.1,4
U+25C1A,𥰚,3.1,1
U+25C20,𥰠,3.1,11
U+25C22,𥰢,3.1,10
U+25C23,𥰣,3.1,1
U+25C2D,𥰭,3.1,1
U+25C33,𥰳,3.1,5
U+25C3C,𥰼,3.1,2
U+25C4A,𥱊,3.1,12
U+25C51,𥱑,3.1,8
U+25C67,𥱧,3.1,3
U+25C70,𥱰,3.1,5
U+25C74,𥱴,3.1,1
U+25C75,𥱵,3.1,2
U+25C79,𥱹,3.1,3
U+25C7C,𥱼,3.1,112
U+25C7F,𥱿,3.1,9
U+25C85,𥲅,3.1,11
U+25CA4,𥲤,3.1,16
U+25CA5,𥲥,3.1,1
U+25CBF,𥲿,3.1,2
U+25CC0,𥳀,3.1,1
U+25CCA,𥳊,3.1,12
U+25CCB,𥳋,3.1,1
U+25CD3,𥳓,3.1,6
U+25CDE,𥳞,3.1,4
U+25CE0,𥳠,3.1,3
U+25CE3,𥳣,3.1,1
U+25CFD,𥳽,3.1,44
U+25D08,𥴈,3.1,10
U+25D16,𥴖,3.1,10
U+25D26,𥴦,3.1,11
U+25D27,𥴧,3.1,11
U+25D29,𥴩,3.1,3
U+25D31,𥴱,3.1,3
U+25D3B,𥴻,3.1,2
U+25D42,𥵂,3.1,24
U+25D43,𥵃,3.1,4
U+25D5E,𥵞,3.1,7
U+25D68,𥵨,3.1,9
U+25D87,𥶇,3.1,1
U+25DB6,𥶶,3.1,1
U+25DCB,𥷋,3.1,1
U+25DD1,𥷑,3.1,5
U+25DE5,𥷥,3.1,6
U+25DF3,𥷳,3.1,1
U+25DF4,𥷴,3.1,1
U+25E0E,𥸎,3.1,1
U+25E1B,𥸛,3.1,1
U+25E1E,𥸞,3.1,1
U+25E1F,𥸟,3.1,1
U+25E21,𥸡,3.1,3
U+25E26,𥸦,3.1,1
U+25E28,𥸨,3.1,1
U+25E29,𥸩,3.1,1793
U+25E2E,𥸮,3.1,25
U+25E39,𥸹,3.1,1
U+25E41,𥹁,3.1,19
U+25E4B,𥹋,3.1,3
U+25E54,𥹔,3.1,3
U+25E5D,𥹝,3.1,2
U+25E61,𥹡,3.1,10
U+25E62,𥹢,3.1,7
U+25E69,𥹩,3.1,8
U+25E77,𥹷,3.1,7
U+25E7A,𥹺,3.1,5
U+25E80,𥺀,3.1,1
U+25E9D,𥺝,3.1,1
U+25E9F,𥺟,3.1,1
U+25EA2,𥺢,3.1,6
U+25EA4,𥺤,3.1,4
U+25EB7,𥺷,3.1,1
U+25EC0,𥻀,3.1,6
U+25EC9,𥻉,3.1,1
U+25ED8,𥻘,3.1,64
U+25EE6,𥻦,3.1,12
U+25EF1,𥻱,3.1,3
U+25EF9,𥻹,3.1,1
U+25EFF,𥻿,3.1,28
U+25F02,𥼂,3.1,2
U+25F03,𥼃,3.1,3
U+25F05,𥼅,3.1,1
U+25F06,𥼆,3.1,62
U+25F18,𥼘,3.1,4
U+25F1D,𥼝,3.1,10
U+25F2D,𥼭,3.1,4
U+25F36,𥼶,3.1,335
U+25F3B,𥼻,3.1,11
U+25F3E,𥼾,3.1,3
U+25F40,𥽀,3.1,3
U+25F58,𥽘,3.1,2
U+25F66,𥽦,3.1,3
U+25F6D,𥽭,3.1,2
U+25F85,𥾅,3.1,3
U+25F8D,𥾍,3.1,11
U+25F9D,𥾝,3.1,4
U+25FA0,𥾠,3.1,1
U+25FAB,𥾫,3.1,3
U+25FAD,𥾭,3.1,3
U+25FB8,𥾸,3.1,27
U+25FC4,𥿄,3.1,213
U+25FC8,𥿈,3.1,10
U+25FC9,𥿉,3.1,3
U+25FCA,𥿊,3.1,1
U+25FDE,𥿞,3.1,12
U+25FE1,𥿡,3.1,1
U+25FE4,𥿤,3.1,1
U+25FE8,𥿨,3.1,1
U+25FEB,𥿫,3.1,10
U+25FED,𥿭,3.1,22
U+25FEE,𥿮,3.1,1
U+25FF0,𥿰,3.1,6
U+25FF3,𥿳,3.1,21
U+25FFE,𥿾,3.1,16
U+26007,𦀇,3.1,260
U+26013,𦀓,3.1,1
U+2601B,𦀛,3.1,3
U+2601C,𦀜,3.1,1
U+2601F,𦀟,3.1,125
U+26020,𦀠,3.1,6
U+26026,𦀦,3.1,1
U+26027,𦀧,3.1,1
U+26028,𦀨,3.1,3
U+2602F,𦀯,3.1,1
U+2603D,𦀽,3.1,82
U+26049,𦁉,3.1,11
U+2604A,𦁊,3.1,8
U+2604E,𦁎,3.1,8
U+2604F,𦁏,3.1,2
U+26050,𦁐,3.1,22
U+2605B,𦁛,3.1,15
U+26061,𦁡,3.1,1
U+26064,𦁤,3.1,1
U+26072,𦁲,3.1,1
U+26085,𦂅,3.1,8
U+2608D,𦂍,3.1,1
U+2609B,𦂛,3.1,19
U+2609D,𦂝,3.1,31
U+260B3,𦂳,3.1,6
U+260B6,𦂶,3.1,110
U+260C6,𦃆,3.1,2
U+260C7,𦃇,3.1,4
U+260D3,𦃓,3.1,15
U+260D6,𦃖,3.1,5
U+260E0,𦃠,3.1,17
U+260E6,𦃦,3.1,1
U+260FA,𦃺,3.1,1
U+260FD,𦃽,3.1,4
U+2610B,𦄋,3.1,3
U+2610D,𦄍,3.1,6
U+26111,𦄑,3.1,2
U+26131,𦄱,3.1,2
U+2613B,𦄻,3.1,1
U+2613F,𦄿,3.1,1
U+26142,𦅂,3.1,25
U+26144,𦅄,3.1,2
U+26145,𦅅,3.1,3
U+2614F,𦅏,3.1,7
U+26158,𦅘,3.1,8
U+26166,𦅦,3.1,3
U+26177,𦅷,3.1,9
U+2617C,𦅼,3.1,2
U+2617E,𦅾,3.1,5
U+26186,𦆆,3.1,19
U+26189,𦆉,3.1,1
U+26194,𦆔,3.1,2
U+26196,𦆖,3.1,1
U+2619D,𦆝,3.1,27
U+261A0,𦆠,3.1,66
U+261AF,𦆯,3.1,4
U+261B5,𦆵,3.1,67
U+261B6,𦆶,3.1,3
U+261DD,𦇝,3.1,1
U+261DE,𦇞,3.1,4
U+261E7,𦇧,3.1,20
U+261E9,𦇩,3.1,1
U+261F7,𦇷,3.1,9
U+26222,𦈢,3.1,5
U+26231,𦈱,3.1,1
U+26251,𦉑,3.1,85
U+2626A,𦉪,3.1,4
U+2626C,𦉬,3.1,1
U+26274,𦉴,3.1,4
U+26279,𦉹,3.1,1
U+26293,𦊓,3.1,2
U+2629F,𦊟,3.1,3
U+262A8,𦊨,3.1,72
U+262A9,𦊩,3.1,2
U+262B0,𦊰,3.1,31
U+262B1,𦊱,3.1,179
U+262C6,𦋆,3.1,5
U+262FA,𦋺,3.1,265
U+262FD,𦋽,3.1,3
U+26315,𦌕,3.1,1
U+26318,𦌘,3.1,5
U+26322,𦌢,3.1,1
U+2632D,𦌭,3.1,6
U+2633E,𦌾,3.1,7
U+26343,𦍃,3.1,3
