work_id,title,byline,creators,creators_with_id
T1613,大乘廣五蘊論,安慧菩薩造  唐 地婆訶羅譯,"安慧菩薩,地婆訶羅",地婆訶羅(A000332)
T1614,大乘百法明門論,天親菩薩造  唐 玄奘譯,"天親菩薩,玄奘",玄奘(A000294)
T1615,王法正理論,彌勒菩薩造  唐 玄奘譯,"彌勒菩薩,玄奘",玄奘(A000294)
T1616,十八空論,龍樹菩薩造  陳 真諦譯,"龍樹菩薩,真諦",真諦(A000962)
T1617,三無性論,陳 真諦譯,真諦,真諦(A000962)
T1618,顯識論,陳 真諦譯,真諦,真諦(A000962)
T1619,無相思塵論,陳那菩薩造  陳 真諦譯,"陳那菩薩,真諦",真諦(A000962)
T1620,解捲論,陳那菩薩造  陳 真諦譯,"陳那菩薩,真諦",真諦(A000962)
T1621,掌中論,陳那菩薩造  唐 義淨譯,"陳那菩薩,義淨",義淨(A001470)
T1622,取因假設論,陳那菩薩造  唐 義淨譯,"陳那菩薩,義淨",義淨(A001470)
T1623,觀總相論頌,陳那菩薩造  唐 義淨譯,"陳那菩薩,義淨",義淨(A001470)
T1624,觀所緣緣論,陳那菩薩造  唐 玄奘譯,"陳那菩薩,玄奘",玄奘(A000294)
T1625,觀所緣論釋,護法菩薩造  唐 義淨譯,"護法菩薩,義淨",義淨(A001470)
T1626,大乘法界無差別論,堅慧菩薩造  唐 提雲般若等譯,"堅慧菩薩,提雲般若",提雲般若(A001210)
T1627,大乘法界無差別論,堅慧菩薩造  唐 提雲般若譯,"堅慧菩薩,提雲般若",提雲般若(A001210)
T1628,因明正理門論本,大域龍菩薩造  唐 玄奘譯,"大域龍菩薩,玄奘",玄奘(A000294)
T1629,因明正理門論,大域龍菩薩造  唐 義淨譯,"大域龍菩薩,義淨",義淨(A001470)
T1630,因明入正理論,南羯羅主菩薩造  唐 玄奘譯,"南羯羅主菩薩,玄奘",玄奘(A000294)
T1631,迴諍論,龍樹菩薩造  後魏 毘目智仙共瞿曇流支譯,"龍樹菩薩,毘目智仙,瞿曇流支",毗目智仙(A000852);曇摩流支(A001795)
T1632,方便心論,後魏 吉迦夜譯,吉迦夜,吉迦夜(A000328)
T1633,如實論,陳 真諦譯,真諦,真諦(A000962)
T1634,入大乘論,堅意菩薩造  北涼 道泰等譯,"堅意菩薩,道泰",道泰(A001526)
T1635,大乘寶要義論,宋 法護等譯,法護,法護(A014355)
T1636,大乘集菩薩學論,法稱菩薩造  宋 法護等譯,"法稱菩薩,法護",法護(A014355)
T1637,集大乘相論,覺吉祥智菩薩造  宋 施護譯,"覺吉祥智菩薩,施護",施護(A000844)
T1638,集諸法寶最上義論,善寂菩薩造  宋 施護譯,"善寂菩薩,施護",施護(A000844)
T1639,提婆菩薩破楞伽經中外道小乘四宗論,提波菩薩造  後魏 菩提流支譯,"提波菩薩,菩提流支",菩提流支(A001357)
T1640,提婆菩薩釋楞伽經中外道小乘涅槃論,提波菩薩造  後魏 菩提流支譯,"提波菩薩,菩提流支",菩提流支(A001357)
T1641,隨相論,德慧法師造  陳 真諦譯,"德慧法師,真諦",真諦(A000962)
T1642,金剛針論,法稱菩薩造  宋 法天譯,"法稱菩薩,法天",法天(A000690)
T1643,尼乾子問無我義經,馬鳴菩薩集  宋 日稱譯,"馬鳴菩薩,日稱",日稱(A000194)
T1644,佛說立世阿毘曇論,陳 真諦譯,真諦,真諦(A000962)
T1645,彰所知論,發合思巴造  元 沙羅巴譯,"發合思巴,沙羅巴",沙囉巴(A000529)
T1646,成實論,訶梨跋摩造  姚秦 鳩摩羅什譯,"訶梨跋摩,鳩摩羅什",鳩摩羅什(A001583)
T1647,四諦論,婆藪跋摩造  陳 真諦譯,"婆藪跋摩,真諦",真諦(A000962)
T1648,解脫道論,優波底沙造  梁 僧伽婆羅譯,"優波底沙,僧伽婆羅",僧伽婆羅(A001588)
T1649,三彌底部論,失譯,,
T1650,辟支佛因緣論,失譯,,
T1651,十二因緣論,淨意菩薩造  後魏 菩提流支譯,"淨意菩薩,菩提流支",菩提流支(A001357)
T1652,緣生論,欝楞迦造  隋 達磨笈多譯,"欝楞迦,達磨笈多",達摩笈多(A001572)
T1653,大乘緣生論,欝楞迦造  唐 不空譯,"欝楞迦,不空",不空(A000095)
T1654,因緣心論頌因緣心論釋,猛龍菩薩造,猛龍菩薩,
T1655,止觀門論頌,世親菩薩造  唐 義淨譯,"世親菩薩,義淨",義淨(A001470)
T1656,寶行王正論,陳 真諦譯,真諦,真諦(A000962)
T1657,手杖論,釋迦稱造  唐 義淨譯,"釋迦稱,義淨",義淨(A001470)
T1658,諸教決定名義論,慈氏菩薩造  宋 施護譯,"慈氏菩薩,施護",施護(A000844)
T1659,發菩提心經論,天親菩薩造  後秦 鳩摩羅什譯,"天親菩薩,鳩摩羅什",鳩摩羅什(A001583)
T1660,菩提資糧論,龍樹本  自在比丘釋  隋 達磨笈多譯,"龍樹,自在比丘,達磨笈多",達摩笈多(A001572)
T1661,菩提心離相論,龍樹菩薩造  宋 施護譯,"龍樹菩薩,施護",施護(A000844)
T1662,菩提行經,龍樹菩薩集頌  宋 天息災譯,"龍樹菩薩,天息災",天息災(A000146)
T1663,菩提心觀釋,宋 法天譯,法天,法天(A000690)
T1664,廣釋菩提心論,蓮華戒菩薩造  宋 施護譯,"蓮華戒菩薩,施護",施護(A000844)
T1665,金剛頂瑜伽中發阿耨多羅三藐三菩提心論,唐 不空譯,不空,不空(A000095)
T1666,大乘起信論,馬鳴菩薩造  梁 真諦譯,"馬鳴菩薩,真諦",真諦(A000962)
T1667,大乘起信論,馬鳴菩薩造  唐 實叉難陀譯,"馬鳴菩薩,實叉難陀",實叉難陀(A001606)
T1668,釋摩訶衍論,龍樹菩薩造  姚秦 筏提摩多譯,"龍樹菩薩,筏提摩多",筏提摩多(A001329)
T1669,大宗地玄文本論,馬鳴菩薩造  陳 真諦譯,"馬鳴菩薩,真諦",真諦(A000962)
T1670A,那先比丘經,失譯,,
T1670B,那先比丘經,失譯,,
T1671,福蓋正行所集經,龍樹菩薩集  宋 日稱等譯,"龍樹菩薩,日稱",日稱(A000194)
T1672,龍樹菩薩為禪陀迦王說法要偈,宋 求那跋摩譯,求那跋摩,求那跋摩(A000218)
T1673,勸發諸王要偈,龍樹菩薩撰  宋 僧伽跋摩譯,"龍樹菩薩,僧伽跋摩",僧伽跋摩(A001592)
T1674,龍樹菩薩勸誡王頌,唐 義淨譯,義淨,義淨(A001470)
T1675,讚法界頌,龍樹菩薩造  宋 施護譯,"龍樹菩薩,施護",施護(A000844)
T1676,廣大發願頌,龍樹菩薩造  宋 施護等譯,"龍樹菩薩,施護",施護(A000844)
T1677,三身梵讚,宋 法賢譯,法賢,天息災(A000146)
T1678,佛三身讚,西土賢聖撰  宋 法賢譯,"西土賢聖,法賢",天息災(A000146)
T1679,佛一百八名讚,宋 法天譯,法天,法天(A000690)
T1680,一百五十讚佛頌,摩咥里制吒造  唐 義淨譯,"摩咥里制吒,義淨",義淨(A001470)
T1681,佛吉祥德讚,寂友尊者造  宋 施護譯,"寂友尊者,施護",施護(A000844)
T1682,七佛讚唄伽他,宋 法天譯,法天,法天(A000690)
T1683,犍稚梵讚,宋 法賢譯,法賢,天息災(A000146)
T1684,八大靈塔梵讚,西天戒日王製  宋 法賢譯,"西天戒日王,法賢",天息災(A000146)
T1685,佛說八大靈塔名號經,宋 法賢譯,法賢,天息災(A000146)
T1686,賢聖集伽陀一百頌,宋 天息災譯,天息災,天息災(A000146)
T1687,事師法五十頌,馬鳴菩薩集  宋 日稱等譯,"馬鳴菩薩,日稱",日稱(A000194)
T1688,密跡力士大權神王經偈頌,元 管主八撰,管主八,管主八(A001633)
T1689,請賓頭盧法,劉宋 慧簡譯,慧簡,慧簡(A001205)
T1690,賓頭盧突羅闍為優陀延王說法經,劉宋 求那跋陀羅譯,求那跋陀羅,求那跋陀羅(A000527)
T1691,迦葉仙人說醫女人經,宋 法賢譯,法賢,天息災(A000146)
T1692,勝軍化世百喻伽他經,宋 天息災譯,天息災,天息災(A000146)
T1693,人本欲生經註,東晉 道安撰,道安,道安(A001503)
T1694,陰持入經註,吳 陳慧撰,陳慧,陳慧(A001167)
T1695,大般若波羅蜜多經般若理趣分述讚,唐 窺基撰,窺基,窺基(A001019)
T1696,大品經遊意,隋 吉藏撰,吉藏,吉藏(A000329)
T1697,大慧度經宗要,新羅 元曉撰,元曉,元曉(A000136)
T1698,金剛般若經疏,隋 智顗說,智顗,智顗(A001301)
T1699,金剛般若疏,隋 吉藏撰,吉藏,吉藏(A000329)
T1700,金剛般若經贊述,唐 窺基撰,窺基,窺基(A001019)
T1701,金剛般若經疏論纂要,唐 宗密述  宋 子璿治定,"宗密,子璿",宗密(A000587);長水子璿(A000085)
T1702,金剛經纂要刊定記,宋 子璿錄,子璿,長水子璿(A000085)
T1703,金剛般若波羅蜜經註解,"明 宗泐．如<g ref=""#CB00215""/>同註","宗泐,如玘",宗泐(A000581);如玘(A000334)
T1704,金剛般若波羅蜜經略疏,唐 智儼述,智儼,智儼(A001304)
T1705,仁王護國般若經疏,隋 智顗說  灌頂記,"智顗,灌頂",智顗(A001301);灌頂(A004896)
T1706,仁王護國般若波羅蜜經疏神寶記,宋 善月述,善月,善月(A000848)
T1707,仁王般若經疏,隋 吉藏撰,吉藏,吉藏(A000329)
T1708,仁王經疏,唐 圓測撰,圓測,圓測(A001414)
T1709,仁王護國般若波羅蜜多經疏,唐 良賁述,良賁,良賁(A000540)
T1710,般若波羅蜜多心經幽贊,唐 窺基撰,窺基,窺基(A001019)
T1711,般若波羅蜜多心經贊,唐 圓測撰,圓測,圓測(A001414)
T1712,般若波羅蜜多心經略疏,唐 法藏述,法藏,法藏(A002450)
T1713,般若心經略疏連珠記,宋 師會述,師會,師會(A000915)
T1714,般若波羅蜜多心經註解,"明 宗泐．如<g ref=""#CB00215""/>同註","宗泐,如玘",宗泐(A000581);如玘(A000334)
T1715,法華經義記,梁 法雲撰,法雲,法雲(A000729)
T1716,妙法蓮華經玄義,隋 智顗說,智顗,智顗(A001301)
T1717,法華玄義釋籤,唐 湛然述,湛然,湛然(A001307)
T1718,妙法蓮華經文句,隋 智顗說,智顗,智顗(A001301)
T1719,法華文句記,唐 湛然述,湛然,湛然(A001307)
T1720,法華玄論,隋 吉藏撰,吉藏,吉藏(A000329)
T1721,法華義疏,隋 吉藏撰,吉藏,吉藏(A000329)
T1722,法華遊意,隋 吉藏造,吉藏,吉藏(A000329)
T1723,妙法蓮華經玄贊,唐 窺基撰,窺基,窺基(A001019)
T1724,法華玄贊義決,唐 慧沼撰,慧沼,慧沼(A001708)
T1725,法華宗要,新羅 元曉撰,元曉,元曉(A000136)
T1726,觀音玄義,隋 智顗說．灌頂記,"智顗,灌頂",智顗(A001301);灌頂(A004896)
T1727,觀音玄義記,宋 知禮述,知禮,知禮(A000756)
T1728,觀音義疏,隋 智顗說．灌頂記,"智顗,灌頂",智顗(A001301);灌頂(A004896)
T1729,觀音義疏記,宋 知禮述,知禮,知禮(A000756)
T1730,金剛三昧經論,新羅 元曉述,元曉,元曉(A000136)
T1731,華嚴遊意,隋 吉藏撰,吉藏,吉藏(A000329)
T1732,大方廣佛華嚴經搜玄分齊通智方軌,唐 智儼述,智儼,智儼(A001304)
T1733,華嚴經探玄記,唐 法藏述,法藏,法藏(A002450)
T1734,花嚴經文義綱目,唐 法藏撰,法藏,法藏(A002450)
T1735,大方廣佛華嚴經疏,唐 澄觀撰,澄觀,澄觀(A001755)
T1736,大方廣佛華嚴經隨疏演義鈔,唐 澄觀述,澄觀,澄觀(A001755)
T1737,大華嚴經略策,唐 澄觀述,澄觀,澄觀(A001755)
T1738,新譯華嚴經七處九會頌釋章,唐 澄觀述,澄觀,澄觀(A001755)
T1739,新華嚴經論,唐 李通玄撰,李通玄,李通玄(A000517)
T1740,大方廣佛華嚴經中卷卷大意略敘,唐 李通玄造,李通玄,李通玄(A000517)
T1741,略釋新華嚴經修行次第決疑論,唐 李通玄撰,李通玄,李通玄(A000517)
T1742,大方廣佛華嚴經願行觀門骨目,唐 湛然撰,湛然,湛然(A001307)
T1743,皇帝降誕日於麟德殿講大方廣佛華嚴經玄義一部,唐 靜居撰,靜居,靜居(A001835)
T1744,勝鬘寶窟,隋 吉藏撰,吉藏,吉藏(A000329)
T1745,無量壽經義疏,隋 慧遠撰,慧遠,慧遠(A002000)
T1746,無量壽經義疏,隋 吉藏撰,吉藏,吉藏(A000329)
T1747,兩卷無量壽經宗要,新羅 元曉撰,元曉,元曉(A000136)
T1748,無量壽經連義述文贊,新羅 璟興撰,璟興,憬興(A001748)
T1749,觀無量壽經義疏,隋 慧遠撰,慧遠,慧遠(A002000)
T1750,觀無量壽佛經疏,隋 智顗說,智顗,智顗(A001301)
T1751,觀無量壽佛經疏妙宗鈔,宋 知禮述,知禮,知禮(A000756)
T1752,觀無量壽經義疏,隋 吉藏撰,吉藏,吉藏(A000329)
T1753,觀無量壽佛經疏,唐 善導集記,善導,善導(A001349)
T1754,觀無量壽佛經義疏,宋 元照述,元照,元照(A000129)
T1755,阿彌陀經義記,隋 智顗說,智顗,智顗(A001301)
T1756,阿彌陀經義述,唐 慧淨述,慧淨,慧淨(A001723)
T1757,阿彌陀經疏,唐 窺基撰,窺基,窺基(A001019)
T1758,阿彌陀經通贊疏,唐 窺基撰,窺基,窺基(A001019)
T1759,阿彌陀經疏,新羅 元曉述,元曉,元曉(A000136)
T1760,阿彌陀經疏,宋 智圓述,智圓,智圓(A001282)
T1761,阿彌陀經義疏,宋 元照述,元照,元照(A000129)
T1762,阿彌陀經要解,明 智旭解,智旭,智旭(A001257)
T1763,大般涅槃經集解,梁 寶亮等集,寶亮,釋寶亮(A001921)
T1764,大般涅槃經義記,隋 慧遠述,慧遠,慧遠(A002000)
T1765,大般涅槃經玄義,隋 灌頂撰,灌頂,灌頂(A004896)
T1766,涅槃玄義發源機要,宋 智圓述,智圓,智圓(A001282)
T1767,大般涅槃經疏,隋 灌頂撰,灌頂,灌頂(A004896)
T1768,涅槃經遊意,隋 吉藏撰,吉藏,吉藏(A000329)
T1769,涅槃宗要,新羅 元曉撰,元曉,元曉(A000136)
T1770,本願藥師經古迹,新羅 太賢撰,太賢,太賢(A000152)
T1771,彌勒經遊意,隋 吉藏撰,吉藏,吉藏(A000329)
T1772,觀彌勒上生兜率天經贊,唐 窺基撰,窺基,窺基(A001019)
T1773,彌勒上生經宗要,新羅 元曉撰,元曉,元曉(A000136)
T1774,三彌勒經疏,新羅 憬興撰,憬興,憬興(A001748)
T1775,注維摩詰經,後秦 僧肇撰,僧肇,僧肇(A001598)
T1776,維摩義記,隋 慧遠撰,慧遠,慧遠(A002000)
T1777,維摩經玄疏,隋 智顗撰,智顗,智顗(A001301)
T1778,維摩經略疏,隋 智顗說　唐 湛然略,"智顗,湛然",湛然(A001307)
T1779,維摩經略疏垂裕記,宋 智圓述,智圓,智圓(A001282)
T1780,淨名玄論,隋 吉藏造,吉藏,吉藏(A000329)
T1781,維摩經義疏,隋 吉藏撰,吉藏,吉藏(A000329)
T1782,說無垢稱經疏,唐 窺基撰,窺基,窺基(A001019)
T1783,金光明經玄義,隋 智顗說  灌頂錄,"智顗,灌頂",智顗(A001301);灌頂(A004896)
T1784,金光明經玄義拾遺記,宋 知禮述,知禮,知禮(A000756)
T1785,金光明經文句,隋 智顗說  灌頂錄,"智顗,灌頂",智顗(A001301);灌頂(A004896)
T1786,金光明經文句記,宋 知禮述,知禮,知禮(A000756)
T1787,金光明經疏,隋 吉藏撰,吉藏,吉藏(A000329)
T1788,金光明最勝王經疏,唐 慧沼撰,慧沼,慧沼(A001708)
T1789,楞伽阿跋多羅寶經註解,"明 宗泐．如<g ref=""#CB00215""/>同註","宗泐,如玘",宗泐(A000581);如玘(A000334)
T1790,入楞伽心玄義,唐 法藏撰,法藏,法藏(A002450)
T1791,注大乘入楞伽經,宋 寶臣述,寶臣,寶臣(A001919)
T1792,佛說盂蘭盆經疏,唐 宗密述,宗密,宗密(A000587)
T1793,溫室經義記,隋 慧遠撰,慧遠,慧遠(A002000)
T1794,註四十二章經,宋 真宗皇帝註,真宗皇帝,趙德昌(A000946)
T1795,大方廣圓覺修多羅了義經略疏,唐 宗密述,宗密,宗密(A000587)
T1796,大毘盧遮那成佛經疏,唐 一行記,一行,一行(A000008)
T1797,大毘盧遮那經供養次第法疏,唐 不可思議撰,不可思議,不可思議(A000094)
T1798,金剛頂經大瑜伽祕密心地法門義訣,唐 不空撰,不空,不空(A000095)
T1799,首楞嚴義疏注經,宋 子璿集,子璿,長水子璿(A000085)
T1800,請觀音經疏,隋 智顗說  灌頂記,"智顗,灌頂",智顗(A001301)
T1801,請觀音經疏闡義鈔,宋 智圓述,智圓,智圓(A001282)
T1802,十一面神呪心經義疏,唐 慧沼撰,慧沼,慧沼(A001708)
T1803,佛頂尊勝陀羅尼經教跡義記,唐 法崇述,法崇,法崇(A009177)
T1804,四分律刪繁補闕行事鈔,唐 道宣撰,道宣,道宣(A001519)
T1805,四分律行事鈔資持記,宋 元照撰,元照,元照(A000129)
T1806,四分律比丘含注戒本,唐 道宣述,道宣,道宣(A001519)
T1807,四分比丘戒本疏,唐 定賓撰,定賓,定賓(A000614)
T1808,四分律刪補隨機羯磨,唐 道宣集,道宣,道宣(A001519)
T1809,僧羯磨,唐 懷素集,懷素,文闡(A000189)
T1810,尼羯磨,唐 懷素集,懷素,懷素(A001899)
T1811,菩薩戒義疏,隋 智顗說  灌頂記,"智顗,灌頂",智顗(A001301);灌頂(A004896)
T1812,天台菩薩戒疏,唐 明曠刪補,明曠,明曠(A000673)
T1813,梵網經菩薩戒本疏,唐 法藏撰,法藏,法藏(A002450)
T1814,菩薩戒本疏,新羅 義寂述,義寂,義寂(A001469)
T1815,梵網經古迹記,新羅 太賢集,太賢,太賢(A000152)
T1816,金剛般若論會釋,唐 窺基撰,窺基,窺基(A001019)
T1817,略明般若末後一頌讚述,唐 義淨述,義淨,義淨(A001470)
T1818,法華論疏,隋 吉藏撰,吉藏,吉藏(A000329)
T1819,無量壽經優婆提舍願生偈註,北魏 曇鸞註解,曇鸞,曇鸞(A001804)
T1820,佛遺教經論疏節要,宋 淨源節要  明 袾宏補註,"淨源,袾宏",淨源(A001113);袾宏(A001394)
T1821,俱舍論記,唐 普光述,普光,普光(A000060)
T1822,俱舍論疏,唐 法寶撰,法寶,法寶(A000746)
T1823,俱舍論頌疏論本,唐 圓暉述,圓暉,
T1824,中觀論疏,隋 吉藏撰,吉藏,吉藏(A000329)
T1825,十二門論疏,隋 吉藏撰,吉藏,吉藏(A000329)
T1826,十二門論宗致義記,唐 法藏述,法藏,法藏(A002450)
T1827,百論疏,隋 吉藏撰,吉藏,吉藏(A000329)
T1828,瑜伽論記,唐 遁倫集撰,遁倫,遁倫(A001580)
T1829,瑜伽師地論略纂,唐 窺基撰,窺基,窺基(A001019)
T1830,成唯識論述記,唐 窺基撰,窺基,窺基(A001019)
T1831,成唯識論掌中樞要,唐 窺基撰,窺基,窺基(A001019)
T1832,成唯識論了義燈,唐 惠沼述,惠沼,慧沼(A001708)
T1833,成唯識論演祕,唐 智周撰,智周,智周(A001260)
T1834,唯識二十論述記,唐 窺基撰,窺基,窺基(A001019)
T1835,辯中邊論述記,唐 窺基撰,窺基,窺基(A001019)
T1836,大乘百法明門論解,唐 窺基註解、明 普泰增修,"窺基,普泰",窺基(A001019);普泰(A001217)
T1837,大乘百法明門論疏,唐 大乘光撰,大乘光,普光(A000060)
T1838,大乘法界無差別論疏,唐 法藏撰,法藏,法藏(A002450)
T1839,理門論述記,唐 神泰撰,神泰,神泰(A000987)
T1840,因明入正理論疏,唐 窺基撰,窺基,窺基(A001019)
T1841,因明義斷,唐 慧沼撰,慧沼,慧沼(A001708)
T1842,因明入正理論義纂要,唐 慧沼集,慧沼,慧沼(A001708)
T1843,大乘起信論義疏,隋 慧遠撰,慧遠,慧遠(A002000)
T1844,起信論疏,新羅 元曉撰,元曉,元曉(A000136)
T1845,大乘起信論別記,新羅 元曉撰,元曉,元曉(A000136)
T1846,大乘起信論義記,唐 法藏撰,法藏,法藏(A002450)
T1847,大乘起信論義記別記,唐 法藏撰,法藏,法藏(A002450)
T1848,起信論疏筆削記,宋 子璿錄,子璿,長水子璿(A000085)
T1849,大乘起信論內義略探記,新羅 太賢作,太賢,太賢(A000152)
T1850,大乘起信論裂網疏,明 智旭述,智旭,智旭(A001257)
T1851,大乘義章,隋 慧遠撰,慧遠,慧遠(A002000)
T1852,三論玄義,隋 吉藏撰,吉藏,吉藏(A000329)
T1853,大乘玄論,隋 吉藏撰,吉藏,吉藏(A000329)
T1854,二諦義,隋 吉藏撰,吉藏,吉藏(A000329)
T1855,三論遊意義,隋 磧法師撰,磧法師,碩(A001629)
T1856,鳩摩羅什法師大義,東晉 慧遠問．羅什答,"慧遠,羅什",慧遠(A001204);鳩摩羅什(A001583)
T1857,寶藏論,後秦 僧肇著,僧肇,僧肇(A001598)
T1858,肇論,後秦 僧肇作,僧肇,僧肇(A001598)
T1859,肇論疏,唐 元康撰,元康,元康(A000122)
T1860,肇論新疏,元 文才述,文才,文才(A000166)
T1861,大乘法苑義林章,唐 窺基撰,窺基,窺基(A001019)
T1862,勸發菩提心集,唐 慧沼撰,慧沼,慧沼(A001708)
T1863,能顯中邊慧日論,唐 慧沼撰,慧沼,慧沼(A001708)
T1864,大乘入道次第,唐 智周撰,智周,智周(A001260)
T1865,八識規矩補註,明 普泰補註,普泰,普泰(A001217)
T1866,華嚴一乘教義分齊章,唐 法藏述,法藏,法藏(A002450)
T1867,華嚴五教止觀,隋 杜順說,杜順,法順(A000525)
T1868,華嚴一乘十玄門,隋 杜順說．唐 智儼撰,"杜順,智儼",智儼(A001304)
T1869,華嚴五十要問答,唐 智儼集,智儼,智儼(A001304)
T1870,華嚴經內章門等雜孔目章,唐 智儼集,智儼,智儼(A001304)
T1871,華嚴經旨歸,唐 法藏述,法藏,法藏(A002450)
T1872,華嚴策林,唐 法藏述,法藏,法藏(A002450)
T1873,華嚴經問答,唐 法藏撰,法藏,法藏(A002450)
T1874,華嚴經明法品內立三寶章,唐 法藏述,法藏,法藏(A002450)
T1875,華嚴經義海百門,唐 法藏述,法藏,法藏(A002450)
T1876,修華嚴奧旨妄盡還源觀,唐 法藏述,法藏,法藏(A002450)
T1877,華嚴遊心法界記,唐 法藏撰,法藏,法藏(A002450)
T1878,華嚴發菩提心章,唐 法藏述,法藏,法藏(A002450)
T1879a,華嚴經關脈義記,唐 法藏撰,法藏,法藏(A002450)
T1880,金師子章雲間類解,唐 法藏撰．宋 淨源述,"法藏,淨源",法藏(A002450);淨源(A001113)
T1881,華嚴經金師子章註,唐 法藏撰．宋 承遷註,"法藏,承遷",法藏(A002450);承遷(A004235)
T1882,三聖圓融觀門,唐 澄觀述,澄觀,澄觀(A001755)
T1883,華嚴法界玄鏡,唐 澄觀述,澄觀,澄觀(A001755)
T1884,註華嚴法界觀門,唐 宗密註,宗密,宗密(A000587)
T1885,註華嚴經題法界觀門頌,宋 本嵩述．琮湛註,"本嵩,琮湛",本嵩(A000258);琮湛(A001393)
T1886,原人論,唐 宗密述,宗密,宗密(A000587)
T1887A,華嚴一乘法界圖,新羅 義湘撰,義湘,義湘(A001471)
T1888,解迷顯智成悲十明論,唐 李通玄撰,李通玄,李通玄(A000517)
T1889,海印三昧論,新羅 明皛述,明皛,明皛(A000670)
T1890,華嚴一乘成佛妙義,新羅 見登之集,見登之,見登之(A000544)
T1891,文殊指南圖讚,宋 惟白述,惟白,惟白(A001061)
T1892,關中創立戒壇圖經,唐 道宣撰,道宣,道宣(A001519)
T1893,淨心誡觀法,唐 道宣撰,道宣,道宣(A001519)
T1894,釋門章服儀,唐 道宣述,道宣,道宣(A001519)
T1895,量處輕重儀,唐 道宣緝,道宣,道宣(A001519)
T1896,釋門歸敬儀,唐 道宣述,道宣,道宣(A001519)
T1897,教誡新學比丘行護律儀,唐 道宣述,道宣,道宣(A001519)
T1898,律相感通傳,唐 道宣撰,道宣,道宣(A001519)
T1899,中天竺舍衛國祇洹寺圖經,唐 道宣撰,道宣,道宣(A001519)
T1900,佛制比丘六物圖,宋 元照撰,元照,元照(A000129)
T1901,護命放生軌儀法,唐 義淨撰,義淨,義淨(A001470)
T1902,受用三水要行法,唐 義淨撰,義淨,義淨(A001470)
T1903,說罪要行法,唐 義淨撰,義淨,義淨(A001470)
T1904,根本說一切有部出家授近圓羯磨儀範,元 拔合思巴集,拔合思巴,拔合思巴(A000650)
T1905,根本說一切有部苾芻習學略法,元 拔合思巴集,拔合思巴,拔合思巴(A000650)
T1906,菩薩戒本宗要,新羅 大賢撰,大賢,太賢(A000152)
T1907,菩薩戒本持犯要記,新羅 元曉述,元曉,元曉(A000136)
T1908,大乘六情懺悔,新羅 元曉撰,元曉,元曉(A000136)
T1909,慈悲道場懺法,梁 諸大法師集撰,諸大法師,
T1911,摩訶止觀,隋 智顗說,智顗,智顗(A001301);灌頂(A004896)
T1912,止觀輔行傳弘決,唐 湛然述,湛然,湛然(A001307)
T1913,止觀義例,唐 湛然述,湛然,湛然(A001307)
T1914,止觀大意,唐 湛然述,湛然,湛然(A001307)
T1915,修習止觀坐禪法要,隋 智顗述,智顗,智顗(A001301)
T1916,釋禪波羅蜜次第法門,隋 智顗說,智顗,智顗(A001301);法慎(A000730);灌頂(A004896)
T1917,六妙法門,隋 智顗說,智顗,智顗(A001301)
T1918,四念處,隋 智顗說,智顗,智顗(A001301);灌頂(A004896)
T1919,天台智者大師禪門口訣,隋 智顗說,智顗,智顗(A001301)
T1920,觀心論,隋 智顗述,智顗,智顗(A001301)
T1921,觀心論疏,隋 灌頂撰,灌頂,灌頂(A004896)
T1922,釋摩訶般若波羅蜜經覺意三昧,隋 智顗說,智顗,智顗(A001301)
T1923,諸法無諍三昧法門,陳 慧思撰,慧思,慧思(A001711)
T1924,大乘止觀法門,陳 慧思說,慧思,慧思(A001711)
T1925,法界次第初門,隋 智顗撰,智顗,智顗(A001301)
T1926,法華經安樂行義,陳 慧思說,慧思,慧思(A001711)
T1927,十不二門,唐 湛然述,湛然,湛然(A001307)
T1928,十不二門指要鈔,宋 知禮述,知禮,知禮(A000756)
T1929,四教義,隋 智顗撰,智顗,智顗(A001301)
T1930,天台八教大意,隋 灌頂撰,灌頂,灌頂(A004896)
T1931,天台四教儀,高麗 諦觀錄,諦觀,諦觀(A001826)
T1932,金剛錍,唐 湛然述,湛然,湛然(A001307)
T1933,南嶽思大禪師立誓願文,陳 慧思撰,慧思,慧思(A001711)
T1934,國清百錄,隋 灌頂纂,灌頂,灌頂(A004896)
T1935,法智遺編觀心二百問,宋 繼忠集,繼忠,知禮(A000756);繼忠(A001931)
T1936,四明十義書,宋 知禮撰,知禮,知禮(A000756)
T1937,四明尊者教行錄,宋 宗曉編,宗曉,宗曉(A000601)
T1938,天台傳佛心印記,元 懷則述,懷則,懷則(A001895)
T1939,教觀綱宗,明 智旭述,智旭,智旭(A001257)
T1940,方等三昧行法,隋 智顗說,智顗,智顗(A001301);灌頂(A004896)
T1941,法華三昧懺儀,隋 智顗撰,智顗,智顗(A001301)
T1942,法華三昧行事運想補助儀,唐 湛然撰,湛然,湛然(A001307)
T1945,金光明懺法補助儀,宋 遵式集,遵式,遵式(A001832)
T1946,金光明最勝懺儀,宋 知禮集,知禮,知禮(A000756)
T1947,釋迦如來涅槃禮讚文,宋 仁岳撰,仁岳,仁岳(A000106)
T1948,天台智者大師齋忌禮讚文,宋 遵式述,遵式,遵式(A001832)
T1949,請觀世音菩薩消伏毒害陀羅尼三昧儀,宋 遵式集,遵式,遵式(A001832)
T1950,千手眼大悲心呪行法,宋 知禮集,知禮,知禮(A000756)
