id,title,byline
T0715,佛說舊城喻經,宋 法賢譯
T0716,緣生初勝分法本經,隋 達摩笈多譯
T0717,分別緣起初勝法門經,唐 玄奘譯
T0718,佛說分別緣生經,宋 法天譯
T0719,十二緣生祥瑞經,宋 施護譯
T0720,無明羅剎集,失譯
T0721,正法念處經,元魏 瞿曇般若流支譯
T0722,妙法聖念處經,宋 法天譯
T0723,分別業報略經,大勇菩薩撰 劉宋 僧伽跋摩譯
T0724,佛說罪業應報教化地獄經,後漢 安世高譯
T0725,佛說六道伽陀經,宋 法天譯
T0726,六趣輪迴經,馬鳴菩薩集 宋 日稱等譯
T0727,十不善業道經,馬鳴菩薩集 宋 日稱等譯
T0728,諸法集要經,觀無畏尊者集 宋 日稱等譯
T0729,佛說分別善惡所起經,後漢 安世高譯
T0730,佛說處處經,後漢 安世高譯
T0731,佛說十八泥犁經,後漢 安世高譯
T0732,佛說罵意經,後漢 安世高譯
T0733,佛說堅意經,後漢 安世高譯
T0734,佛說鬼問目連經,後漢 安世高譯
T0735,佛說四願經,吳 支謙譯
T0736,佛說四自侵經,西晉 竺法護譯
T0737,所欲致患經,西晉 竺法護譯
T0738,佛說分別經,西晉 竺法護譯
T0739,佛說慢法經,西晉 法炬譯
T0740,佛說頞多和多耆經,失譯
T0741,五苦章句經,東晉 竺曇無蘭譯
T0742,佛說自愛經,東晉 竺曇無蘭譯
T0743,佛說忠心經,東晉 竺曇無蘭譯
T0744,佛說除恐災患經,乞伏秦 聖堅譯
T0745,佛說雜藏經,東晉 法顯譯
T0746,餓鬼報應經,失譯
T0747a,佛說罪福報應經,劉宋 求那跋陀羅譯
T0747b,佛說輪轉五道罪福報應經,劉宋 求那跋陀羅譯
T0748,佛說護淨經,失譯
T0749,佛說因緣僧護經,失譯
T0750,沙彌羅經,失譯
T0751a,佛說五無反復經,劉宋 沮渠京聲譯
T0751b,佛說五無返復經,劉宋 沮渠京聲譯
T0752,佛說五無返復經,劉宋 沮渠京聲譯
T0753,十二品生死經,劉宋 求那跋陀羅譯
T0754,佛說未曾有因緣經,蕭齊 曇景譯
T0755,佛說淨意優婆塞所問經,宋 施護譯
T0756,佛說八無暇有暇經,唐 義淨譯
T0757,佛說身毛喜豎經,宋 惟淨等譯
T0758,佛說諸行有為經,宋 法天譯
T0759,佛說較量壽命經,宋 天息災譯
T0760,惟日雜難經,吳 支謙譯
T0761,佛說法集經,元魏 菩提流支譯
T0762,佛說決定義經,宋 法賢譯
T0763,佛說法乘義決定經,宋 金總持等譯
T0764,佛說法集名數經,宋 施護譯
T0765,本事經,唐 玄奘譯
T0766,佛說法身經,宋 法賢譯
T0767,佛說三品弟子經,吳 支謙譯
T0768,三慧經,失譯
T0769,佛說四輩經,西晉 竺法護譯
T0770,佛說四不可得經,西晉 竺法護譯
T0771,四品學法經,劉宋 求那跋陀羅譯
T0772,大乘四法經,唐 地婆訶羅譯
T0773,佛說菩薩修行四法經,唐 地婆訶羅譯
T0774,大乘四法經,唐 實叉難陀譯
T0775,佛說四無所畏經,宋 施護譯
T0776,佛說四品法門經,宋 法賢譯
T0777,佛說賢者五福德經,西晉 白法祖譯
T0778,佛說菩薩內習六波羅蜜經,後漢 嚴佛調譯
T0779,佛說八大人覺經,後漢 安世高譯
T0780,佛說十力經,唐 勿提提犀魚譯
T0781,佛說佛十力經,宋 施護等譯
T0782,佛說十號經,宋 天息災譯
T0783,佛說十二頭陀經,劉宋 求那跋陀羅譯
T0784,四十二章經,後漢 迦葉摩騰共法蘭譯
T0785,得道梯橙錫杖經,失譯
T0786,佛說木槵子經,失譯
T0787,曼殊室利呪藏中校量數珠功德經,唐 義淨譯
T0788,佛說校量數珠功德經,唐 寶思惟譯
T0789,金剛頂瑜伽念珠經,唐 不空譯
T0790,佛說孛經抄,吳 支謙譯
T0791,佛說出家緣經,後漢 安世高譯
T0792,佛說法受塵經,後漢 安世高譯
T0793,佛說佛醫經,吳 竺律炎共支越譯
T0794a,佛說時非時經,西晉 若羅嚴譯
T0794b,佛說時非時經,西晉 若羅嚴譯
T0795,佛治身經,失譯
T0796,佛說見正經,東晉 竺曇無蘭譯
T0797a,佛說貧窮老公經,劉宋 慧簡譯
T0797b,佛說貧窮老公經,劉宋 慧簡譯
T0798,佛說進學經,劉宋 沮渠京聲譯
T0799,佛說略教誡經,唐 義淨譯
T0800,佛說無上處經,失譯
T0801,佛說無常經,唐 義淨譯
T0802,佛說信解智力經,宋 法賢譯
T0803,佛說清淨心經,宋 施護等譯
T0804,佛說解憂經,宋 法天譯
T0805,佛說栴檀樹經,失譯
T0807,佛說內藏百寶經,後漢 支婁迦讖譯
T0808,佛說犢子經,吳 支謙譯
T0809,佛說乳光佛經,西晉 竺法護譯
T0810,諸佛要集經,西晉 竺法護譯
T0811,佛說決定總持經,西晉 竺法護譯
T0812,菩薩行五十緣身經,西晉 竺法護譯
T0813,佛說無希望經,西晉 竺法護譯
T0814,佛說象腋經,劉宋 曇摩蜜多譯
T0815,佛昇忉利天為母說法經,西晉 竺法護譯
T0816,佛說道神足無極變化經,西晉 安法欽譯
T0817,佛說大淨法門經,西晉 竺法護譯
T0818,大莊嚴法門經,隋 那連提耶舍譯
T0819,佛說法常住經,失譯
T0820,佛說演道俗業經,乞伏秦 聖堅譯
T0821,大方廣如來祕密藏經,失譯
T0822,佛說諸法勇王經,劉宋 曇摩蜜多譯
T0823,佛說一切法高王經,元魏 瞿曇般若流支譯
T0824,諸法最上王經,隋 闍那崛多譯
T0825,佛說甚深大迴向經,失譯
T0826,弟子死復生經,劉宋 沮渠京聲譯
T0827,佛說懈怠耕者經,劉宋 惠簡譯
T0828,無字寶篋經,元魏 菩提流支譯
T0829,大乘離文字普光明藏經,唐 地婆訶羅譯
T0830,大乘遍照光明藏無字法門經,唐 地婆訶羅再譯
T0831,謗佛經,元魏 菩提流支譯
T0832,佛語經,元魏 菩提流支譯
T0833,第一義法勝經,元魏 瞿曇般若流支譯
T0834,大威燈光仙人問疑經,隋 闍那崛多等譯
T0835,如來師子吼經,元魏 佛陀扇多譯
T0836,大方廣師子吼經,唐 地婆訶羅譯
T0837,佛說出生菩提心經,隋 闍那崛多譯
T0838,佛說發菩提心破諸魔經,宋 施護譯
T0839,占察善惡業報經,隋 菩提燈譯
T0840,稱讚大乘功德經,唐 玄奘譯
T0841,說妙法決定業障經,唐 智嚴譯
T0842,大方廣圓覺修多羅了義經,唐 佛陀多羅譯
T0843,佛說大乘不思議神通境界經,宋 施護譯
T0844,佛說大方廣未曾有經善巧方便品,宋 施護譯
T0845,佛說尊那經,宋 法賢譯
T0846,外道問聖大乘法無我義經,宋 法天譯
T0847,大乘修行菩薩行門諸經要集,唐 智嚴譯
T0848,大毘盧遮那成佛神變加持經,唐 善無畏．一行譯
T0849,大毘盧遮那佛說要略念誦經,唐 菩提金剛譯
T0850,攝大毘盧遮那成佛神變加持經入蓮華胎藏海會悲生曼荼攞廣大念誦儀軌供養方便會,唐 輸婆迦羅譯
T0851,大毘盧遮那經廣大儀軌,唐 善無畏譯
T0852a,大毘盧遮那成佛神變加持經蓮華胎藏悲生曼荼羅廣大成就儀軌供養方便會,唐 法全撰
T0853,大毘盧遮那成佛神變加持經蓮華胎藏菩提幢標幟普通真言藏廣大成就瑜伽,唐 法全集
T0854,胎藏梵字真言,失譯
T0856,大毘盧遮那成佛神變加持經略示七支念誦隨行法,唐 不空譯
T0857,大日經略攝念誦隨行法,唐 不空譯
T0861,毘盧遮那五字真言修習儀軌,唐 不空譯
T0863,大毘盧遮那經阿闍梨真實智品中阿闍梨住阿字觀門,唐 惟謹述
T0864B,胎藏金剛教法名號,唐 義操集
T0865,金剛頂一切如來真實攝大乘現證大教王經,唐 不空譯
T0866,金剛頂瑜伽中略出念誦經,唐 金剛智譯
T0867,金剛峰樓閣一切瑜伽瑜祇經,唐 金剛智譯
T0868,諸佛境界攝真實經,唐 般若譯
T0869,金剛頂經瑜伽十八會指歸,唐 不空譯
T0870,略述金剛頂瑜伽分別聖位修證法門,唐 不空譯
T0871,金剛頂瑜伽略述三十七尊心要,唐 不空譯
T0872,金剛頂瑜伽三十七尊出生義,唐 不空譯
T0873,金剛頂蓮華部心念誦儀軌,唐 不空譯
T0874,金剛頂一切如來真實攝大乘現證大教王經,唐 不空譯
T0875,蓮華部心念誦儀軌,失譯
T0876,金剛頂瑜伽修習毘盧遮那三摩地法,唐 金剛智譯
T0877,金剛頂經毘盧遮那一百八尊法身契印,唐 善無畏．一行譯
T0878,金剛頂經金剛界大道場毘盧遮那如來自受用身內證智眷屬法身異名佛最上乘祕密三摩地禮懺文,唐 不空譯
T0879,金剛頂瑜伽三十七尊禮,唐 不空譯
T0880,瑜伽金剛頂經釋字母品,唐 不空譯
T0882,佛說一切如來真實攝大乘現證三昧大教王經,宋 施護等譯
T0883,佛說祕密三昧大教王經,宋 施護等譯
T0884,佛說祕密相經,宋 施護等譯
T0885,佛說一切如來金剛三業最上祕密大教王經,宋 施護譯
T0886,佛說金剛場莊嚴般若波羅蜜多教中一分,宋 施護譯
T0887,佛說無二平等最上瑜伽大教王經,宋 施護譯
T0888,一切祕密最上名義大教王儀軌,宋 施護譯
T0889,一切如來大祕密王未曾有最上微妙大曼拏羅經,宋 天息災譯
T0890,佛說瑜伽大教王經,宋 法賢譯
T0891,佛說幻化網大瑜伽教十忿怒明王大明觀想儀軌經,宋 法賢譯
T0892,佛說大悲空智金剛大教王儀軌經,宋 法護譯
T0893a,蘇悉地羯羅經,唐 輸波迦羅譯
T0893b,蘇悉地羯羅經,唐 輸波迦羅譯
T0893c,蘇悉地羯羅經,唐 輸波迦羅譯
T0894a,蘇悉地羯羅供養法,唐 善無畏譯
T0894b,蘇悉地羯羅供養法,唐 善無畏譯
T0895a,蘇婆呼童子請問經,唐 輸波迦羅譯
T0895b,蘇婆呼童子請問經,唐 輸波迦羅譯
T0896,妙臂菩薩所問經,宋 法天譯
T0897,蕤呬耶經,唐 不空譯
T0900,十八契印,唐 惠果造
T0901,陀羅尼集經,唐 阿地瞿多譯
T0902,總釋陀羅尼義讚,唐 不空譯
T0903,都部陀羅尼目,唐 不空譯
T0904,念誦結護法普通諸部,唐 金剛智述
T0905,三種悉地破地獄轉業障出三界祕密陀羅尼法,唐 善無畏譯
T0906,佛頂尊勝心破地獄轉業障出三界祕密三身佛果三種悉地真言儀軌,唐 善無畏譯
T0907,佛頂尊勝心破地獄轉業障出三界祕密陀羅尼,唐 善無畏譯
T0908,金剛頂瑜伽護摩儀軌,唐 不空譯
T0909,金剛頂瑜伽護摩儀軌,唐 不空譯
T0911,建立曼荼羅及揀擇地法,唐 慧琳集
T0912,建立曼荼羅護摩儀軌,唐 法全集
T0915,受菩提心戒儀,唐 不空譯
T0917,無畏三藏禪要,唐 善無畏說
T0918,諸佛心陀羅尼經,唐 玄奘譯
T0919,諸佛心印陀羅尼經,宋 法天譯
T0920,佛心經,唐 菩提流志譯
T0921,阿閦如來念誦供養法,唐 不空譯
T0922,藥師琉璃光如來消災除難念誦儀軌,唐 一行撰
T0923,藥師如來觀行儀軌法,唐 金剛智譯
T0924A,藥師如來念誦儀軌,唐 不空譯
T0924B,藥師如來念誦儀軌,唐 不空譯
T0925,藥師琉璃光王七佛本願功德經念誦儀軌,元 沙囉巴譯
T0926,藥師琉璃光王七佛本願功德經念誦儀軌供養法,元 沙囉巴譯
T0927,藥師七佛供養儀軌如意王經,清 工布查布譯
T0928,修藥師儀軌布壇法,清 阿旺扎什補譯
T0930,無量壽如來觀行供養儀軌,唐 不空譯
T0931,金剛頂經觀自在王如來修行法,唐 不空譯
T0932,金剛頂經瑜伽觀自在王如來修行法,唐 金剛智譯
T0933,九品往生阿彌陀三摩地集陀羅尼經,唐 不空譯
T0934,佛說無量功德陀羅尼經,宋 法賢譯
T0935,極樂願文,清 達喇嘛嘎卜楚薩木丹達爾吉譯
T0936,大乘無量壽經,唐 法成譯
T0937,佛說大乘聖無量壽決定光明王如來陀羅尼經,宋 法天譯
T0939,佛說大乘觀想曼拏羅淨諸惡趣經,宋 法賢譯
T0940,佛說帝釋巖祕密成就儀軌,宋 施護譯
T0942,釋迦佛讚,清 達喇嘛薩穆丹達爾吉譯
T0943,佛說無能勝幡王如來莊嚴陀羅尼經,宋 施護譯
T0944A,大佛頂如來放光悉怛多鉢怛囉陀羅尼,唐 不空譯
T0945,大佛頂如來密因修證了義諸菩薩萬行首楞嚴經,唐 般剌蜜帝譯
T0948,金輪王佛頂要略念誦法,唐 不空譯
T0950,菩提場所說一字頂輪王經,唐 不空譯
T0951,一字佛頂輪王經,唐 菩提流志譯
T0952,五佛頂三昧陀羅尼經,唐 菩提流志譯
T0953,一字奇特佛頂經,唐 不空譯
T0954A,一字頂輪王念誦儀軌,唐 不空譯
T0955,一字頂輪王瑜伽觀行儀軌,唐 不空譯
T0956,大陀羅尼末法中一字心呪經,唐 寶思惟譯
T0957,金剛頂一字頂輪王瑜伽一切時處念誦成佛儀軌,唐 不空譯
T0958,金剛頂經一字頂輪王儀軌音義,唐 不空譯
T0959,頂輪王大曼荼羅灌頂儀軌,唐 辯弘集
T0960,一切如來說佛頂輪王一百八名讚,宋 施護譯
T0961,如意寶珠轉輪祕密現身成佛金輪呪王經,唐 不空譯
T0962,寶悉地成佛陀羅尼經,唐 不空譯
T0963,佛說熾盛光大威德消災吉祥陀羅尼經,唐 不空譯
T0964,佛說大威德金輪佛頂熾盛光如來消除一切災難陀羅尼經,失譯
T0965,大妙金剛大甘露軍拏利焰鬘熾盛佛頂經,唐 達磨栖那譯
T0966,大聖妙吉祥菩薩說除災教令法輪,唐 尸羅跋陀羅譯
T0967,佛頂尊勝陀羅尼經,唐 佛陀波利譯
T0968,佛頂尊勝陀羅尼經,唐 杜行顗譯
T0969,佛頂最勝陀羅尼經,唐 地婆訶羅譯
T0970,最勝佛頂陀羅尼淨除業障呪經,唐 地婆訶羅譯
T0971,佛說佛頂尊勝陀羅尼經,唐 義淨譯
T0972,佛頂尊勝陀羅尼念誦儀軌法,唐 不空譯
T0973,尊勝佛頂脩瑜伽法軌儀,唐 善無畏譯
T0974A,最勝佛頂陀羅尼經,宋 法天譯
T0974C,加句靈驗佛頂尊勝陀羅尼記,唐 武徹述
T0974D,佛頂尊勝陀羅尼注義,唐 不空譯
T0974F,佛頂尊勝陀羅尼別法,唐 若那譯
T0976,佛頂大白傘蓋陀羅尼經,元 沙囉巴譯
T0977,佛說大白傘蓋總持陀羅尼經,元 真智等譯
T0978,佛說一切如來烏瑟膩沙最勝總持經,宋 法天譯
T0979,于瑟抳沙毘左野陀囉尼,高麗 指空譯
T0980,大勝金剛佛頂念誦儀軌,唐 金剛智譯
T0981,大毘盧遮那佛眼修行儀軌,唐 一行記
T0982,佛母大孔雀明王經,唐 不空譯
T0983A,佛說大孔雀明王畫像壇場儀軌,唐 不空譯
T0983B,孔雀經真言等梵本,唐 圓仁請來
T0984,孔雀王呪經,梁 僧伽婆羅譯
T0985,佛說大孔雀呪王經,唐 義淨譯
T0986,大金色孔雀王呪經,失譯
T0987,佛說大金色孔雀王呪經,失譯
T0988,孔雀王呪經,姚秦 鳩摩羅什譯
T0989,大雲輪請雨經,唐 不空譯
T0990,大雲經祈雨壇法,唐 不空譯
T0991,大雲輪請雨經,隋 那連提耶舍譯
T0992,大方等大雲經請雨品第六十四,北周 闍那耶舍譯
T0993,大雲經請雨品第六十四,北周 闍那耶舍譯
T0994,仁王護國般若波羅蜜多經陀羅尼念誦儀軌,唐 不空譯
T0995,仁王般若念誦法,唐 不空譯
T0996,仁王般若陀羅尼釋,唐 不空譯
T0997,守護國界主陀羅尼經,唐 般若共牟尼室利譯
T0998,佛說迴向輪經,唐 尸羅達摩譯
T0999,佛說守護大千國土經,宋 施護譯
T1000,成就妙法蓮華經王瑜伽觀智儀軌,唐 不空譯
T1001,法華曼荼羅威儀形色法經,唐 不空譯
T1002,不空羂索毘盧遮那佛大灌頂光真言,唐 不空譯
T1003,大樂金剛不空真實三昧耶經般若波羅蜜多理趣釋,唐 不空譯
T1004,般若波羅蜜多理趣經大樂不空三昧真實金剛薩埵菩薩等一十七聖大曼荼羅義述,唐 不空譯
T1005A,大寶廣博樓閣善住祕密陀羅尼經,唐 不空譯
T1006,廣大寶樓閣善住祕密陀羅尼經,唐 菩提流志譯
T1007,牟梨曼陀羅呪經,失譯
T1008,菩提場莊嚴陀羅尼經,唐 不空譯
T1009,出生無邊門陀羅尼經,唐 不空譯
T1010,佛說出生無邊門陀羅尼儀軌,唐 不空譯
T1011,佛說無量門微密持經,吳 支謙譯
T1012,佛說出生無量門持經,東晉 佛陀跋陀羅譯
T1013,阿難陀目佉尼呵離陀經,劉宋 求那跋陀羅譯
T1014,無量門破魔陀羅尼經,劉宋 功德直．玄暢譯
T1015,佛說阿難陀目佉尼呵離陀隣尼經,元魏 佛馱扇多譯
T1016,舍利弗陀羅尼經,梁 僧伽婆羅譯
T1017,佛說一向出生菩薩經,隋 闍那崛多譯
T1018,出生無邊門陀羅尼經,唐 智嚴譯
T1019,大方廣佛華嚴經入法界品四十二字觀門,唐 不空譯
T1020,大方廣佛花嚴經入法界品頓證毘盧遮那法身字輪瑜伽儀軌,唐 不空譯
T1022A,一切如來心祕密全身舍利寶篋印陀羅尼經,唐 不空譯
T1022B,一切如來心祕密全身舍利寶篋印陀羅尼經,唐 不空譯
T1023,一切如來正法祕密篋印心陀羅尼經,宋 施護譯
T1024,無垢淨光大陀羅尼經,唐 彌陀山譯
T1025,佛頂放無垢光明入普門觀察一切如來心陀羅尼經,宋 施護譯
T1026,佛說造塔延命功德經,唐 般若譯
T1027a,金剛光焰止風雨陀羅尼經,唐 菩提流志譯
T1027b,金剛光焰止風雨陀羅尼經,唐 菩提流志譯
T1028A,佛說護諸童子陀羅尼經,元魏 菩提流支譯
T1028B,童子經念誦法,唐 善無畏譯
T1030,觀自在大悲成就瑜伽蓮華部念誦法門,唐 不空譯
T1031,聖觀自在菩薩心真言瑜伽觀行儀軌,唐 不空譯
T1032,瑜伽蓮華部念誦法,唐 不空譯
T1033,金剛恐怖集會方廣軌儀觀自在菩薩三世最勝心明王經,唐 不空譯
T1034,呪五首,唐 玄奘譯
T1035,千轉陀羅尼觀世音菩薩呪,唐 智通譯
T1036,千轉大明陀羅尼經,宋 施護譯
T1037,觀自在菩薩說普賢陀羅尼經,唐 不空譯
T1038,清淨觀世音普賢陀羅尼經,唐 智通譯
T1039,阿唎多羅陀羅尼阿嚕力經,唐 不空譯
T1040,金剛頂降三世大儀軌法王教中觀自在菩薩心真言一切如來蓮華大曼荼羅品,唐 不空譯
T1041,觀自在菩薩心真言一印念誦法,唐 不空譯
T1042,觀自在菩薩大悲智印周遍法界利益眾生薰真如法,唐 不空譯
T1043,請觀世音菩薩消伏毒害陀羅尼呪經,東晉 難提譯
T1044,佛說六字呪王經,失譯
T1045a,佛說六字神呪王經,失譯
T1045b,六字神呪王經,失譯
T1046,六字大陀羅尼呪經,失譯
T1047,佛說聖六字大明王陀羅尼經,宋 施護譯
T1048,佛說大護明大陀羅尼經,宋 法天譯
T1049,聖六字增壽大明陀羅尼經,宋 施護譯
T1050,佛說大乘莊嚴寶王經,宋 天息災譯
T1051,佛說一切佛攝相應大教王經聖觀自在菩薩念誦儀軌,宋 法賢譯
T1052,讚觀世音菩薩頌,唐 慧智譯
T1053,聖觀自在菩薩功德讚,宋 施護譯
T1054,聖觀自在菩薩一百八名經,宋 天息災譯
T1055,佛說聖觀自在菩薩梵讚,宋 法賢譯
T1056,金剛頂瑜伽千手千眼觀自在菩薩修行儀軌經,唐 不空譯
T1057a,千眼千臂觀世音菩薩陀羅尼神呪經,唐 智通譯
T1057b,千眼千臂觀世音菩薩陀羅尼神呪經,唐 智通譯
T1058,千手千眼觀世音菩薩姥陀羅尼身經,唐 菩提流志譯
T1059,千手千眼觀世音菩薩治病合藥經,唐 伽梵達摩譯
T1060,千手千眼觀世音菩薩廣大圓滿無礙大悲心陀羅尼經,唐 伽梵達摩譯
T1061,千手千眼觀自在菩薩廣大圓滿無礙大悲心陀羅尼呪本,唐 金剛智譯
T1062A,千手千眼觀世音菩薩大身呪本,唐 金剛智譯
T1062B,世尊聖者千眼千首千足千舌千臂觀自在菩提薩埵怛嚩廣大圓滿無礙大悲心陀羅尼,
T1063,番大悲神呪,
T1064,千手千眼觀世音菩薩大悲心陀羅尼,唐 不空譯
T1065,千光眼觀自在菩薩祕密法經,唐 三昧蘇嚩羅譯
T1066,大悲心陀羅尼修行念誦略儀,唐 不空譯
T1067,攝無礙大悲心大陀羅尼經計一法中出無量義南方滿願補陀落海會五部諸尊等弘誓力方位及威儀形色執持三摩耶幖幟曼荼羅儀軌,唐 不空譯
T1068,千手觀音造次第法儀軌,唐 善無畏譯
T1069,十一面觀自在菩薩心密言念誦儀軌經,唐 不空譯
T1070,佛說十一面觀世音神呪經,北周 耶舍崛多譯
T1071,十一面神呪心經,唐 玄奘譯
T1072A,聖賀野紇哩縛大威怒王立成大神驗供養念誦儀軌法品,唐 不空譯
T1072B,馬頭觀音心陀羅尼,
T1073,何耶揭唎婆像法,
T1074,何耶揭唎婆觀世音菩薩受法壇,
T1075,佛說七俱胝佛母准提大明陀羅尼經,唐 金剛智譯
